data # struct_part # percentage
170219 # R2 # 1.2639828098337863e-05
52045 # R2 # 1.2639828098337863e-05
880717 # R2 # 1.2639828098337863e-05
2209 # R4 # 0.00047276853252647505
61308 # R2 # 1.2639828098337863e-05
37093 # R2 # 1.2639828098337863e-05
58099 # R2 # 2.5279656196675725e-05
11530 # R2 # 1.2639828098337863e-05
771019 # R2 # 1.2639828098337863e-05
76901 # R2 # 1.2639828098337863e-05
7995 # R2 # 1.2639828098337863e-05
20038 # R2 # 1.2639828098337863e-05
99075 # R2 # 1.2639828098337863e-05
53099 # R2 # 1.2639828098337863e-05
35303 # R2 # 1.2639828098337863e-05
0297 # R2 # 5.055931239335145e-05
94069 # R2 # 1.2639828098337863e-05
74032 # R2 # 1.2639828098337863e-05
22404 # R2 # 1.2639828098337863e-05
72099 # R2 # 1.2639828098337863e-05
25709 # R2 # 1.2639828098337863e-05
02404 # R2 # 1.2639828098337863e-05
86056 # R2 # 1.2639828098337863e-05
64064 # R2 # 1.2639828098337863e-05
73530 # R2 # 1.2639828098337863e-05
0845 # R2 # 2.5279656196675725e-05
49082 # R2 # 1.2639828098337863e-05
88025 # R2 # 1.2639828098337863e-05
39605 # R2 # 1.2639828098337863e-05
0589 # R2 # 6.319914049168932e-05
65820 # R2 # 1.2639828098337863e-05
2503 # R4 # 0.00018910741301059002
87205 # R2 # 1.2639828098337863e-05
09504 # R2 # 1.2639828098337863e-05
70905 # R2 # 1.2639828098337863e-05
76707 # R2 # 1.2639828098337863e-05
6027 # R2 # 2.5279656196675725e-05
29082 # R2 # 1.2639828098337863e-05
7358 # R2 # 5.055931239335145e-05
9756 # R2 # 3.791948429501359e-05
49908 # R2 # 1.2639828098337863e-05
00092 # R2 # 1.2639828098337863e-05
7976 # R2 # 2.5279656196675725e-05
0493 # R2 # 5.055931239335145e-05
7039 # R2 # 1.2639828098337863e-05
0739 # R2 # 1.2639828098337863e-05
7963 # R2 # 2.5279656196675725e-05
8392 # R2 # 2.5279656196675725e-05
55409 # R2 # 1.2639828098337863e-05
5039 # R2 # 2.5279656196675725e-05
19860826 # R1 # 0.00048262548262548264
85623 # R2 # 1.2639828098337863e-05
95607 # R2 # 2.5279656196675725e-05
88323 # R2 # 2.5279656196675725e-05
33065 # R2 # 1.2639828098337863e-05
96609 # R2 # 1.2639828098337863e-05
86906 # R2 # 1.2639828098337863e-05
8474 # R2 # 3.791948429501359e-05
2955 # R2 # 2.5279656196675725e-05
85309 # R2 # 1.2639828098337863e-05
49527 # R2 # 1.2639828098337863e-05
48730 # R2 # 1.2639828098337863e-05
87528 # R2 # 1.2639828098337863e-05
93220 # R2 # 1.2639828098337863e-05
95099 # R2 # 1.2639828098337863e-05
8079 # R2 # 3.791948429501359e-05
60063 # R2 # 1.2639828098337863e-05
77428 # R2 # 1.2639828098337863e-05
04036 # R2 # 1.2639828098337863e-05
25109 # R2 # 2.5279656196675725e-05
202775 # R1 # 0.00048262548262548264
280919 # R2 # 1.2639828098337863e-05
2421 # R2 # 6.319914049168932e-05
23227 # R2 # 1.2639828098337863e-05
75606 # R2 # 1.2639828098337863e-05
19770601 # R1 # 0.00048262548262548264
960607 # R2 # 1.2639828098337863e-05
5074 # R2 # 3.791948429501359e-05
80521 # R2 # 1.2639828098337863e-05
28323 # R2 # 1.2639828098337863e-05
69508 # R2 # 1.2639828098337863e-05
46606 # R2 # 1.2639828098337863e-05
38037 # R2 # 1.2639828098337863e-05
02630 # R2 # 1.2639828098337863e-05
6362 # R2 # 1.2639828098337863e-05
02622 # R2 # 1.2639828098337863e-05
53530 # R2 # 1.2639828098337863e-05
5977 # R2 # 1.2639828098337863e-05
27806 # R2 # 1.2639828098337863e-05
7248 # R2 # 2.5279656196675725e-05
75028 # R2 # 1.2639828098337863e-05
95420 # R2 # 2.5279656196675725e-05
48227 # R2 # 1.2639828098337863e-05
0958 # R2 # 2.5279656196675725e-05
57826 # R2 # 1.2639828098337863e-05
70806 # R2 # 1.2639828098337863e-05
6659 # R2 # 2.5279656196675725e-05
32425 # R2 # 1.2639828098337863e-05
82202 # R2 # 3.791948429501359e-05
36066 # R2 # 1.2639828098337863e-05
24725 # R2 # 1.2639828098337863e-05
8406 # R4 # 0.00037821482602118004
08520 # R2 # 1.2639828098337863e-05
76605 # R2 # 1.2639828098337863e-05
3826 # R2 # 2.5279656196675725e-05
34604 # R2 # 1.2639828098337863e-05
7048 # R2 # 2.5279656196675725e-05
96523 # R2 # 1.2639828098337863e-05
4768 # R2 # 5.055931239335145e-05
6089 # R2 # 3.791948429501359e-05
8047 # R2 # 1.2639828098337863e-05
32202 # R2 # 2.5279656196675725e-05
68420 # R2 # 1.2639828098337863e-05
90620 # R2 # 2.5279656196675725e-05
06624 # R2 # 1.2639828098337863e-05
28826 # R2 # 1.2639828098337863e-05
95408 # R2 # 2.5279656196675725e-05
2086 # R2 # 1.2639828098337863e-05
0966 # R2 # 2.5279656196675725e-05
0996 # R2 # 3.791948429501359e-05
87082 # R2 # 1.2639828098337863e-05
06927 # R2 # 1.2639828098337863e-05
0275 # R2 # 1.2639828098337863e-05
79526 # R2 # 1.2639828098337863e-05
62807 # R2 # 1.2639828098337863e-05
16036 # R2 # 1.2639828098337863e-05
4583 # R2 # 5.055931239335145e-05
47096 # R2 # 1.2639828098337863e-05
3255 # R2 # 2.5279656196675725e-05
870113 # R2 # 1.2639828098337863e-05
196219 # R1 # 0.00048262548262548264
001006 # R2 # 1.2639828098337863e-05
181015 # R2 # 1.2639828098337863e-05
7629 # R2 # 2.5279656196675725e-05
6045 # R2 # 3.791948429501359e-05
44095 # R2 # 1.2639828098337863e-05
0054 # R2 # 3.791948429501359e-05
73048 # R2 # 2.5279656196675725e-05
76507 # R2 # 1.2639828098337863e-05
80408 # R2 # 1.2639828098337863e-05
46808 # R2 # 1.2639828098337863e-05
59430 # R2 # 1.2639828098337863e-05
72529 # R2 # 1.2639828098337863e-05
6938 # R2 # 2.5279656196675725e-05
37425 # R2 # 1.2639828098337863e-05
3567 # R2 # 1.2639828098337863e-05
5708 # R4 # 0.00018910741301059002
4336 # R2 # 2.5279656196675725e-05
9688 # R2 # 5.055931239335145e-05
82625 # R2 # 1.2639828098337863e-05
59226 # R2 # 1.2639828098337863e-05
6427 # R2 # 1.2639828098337863e-05
32072 # R2 # 1.2639828098337863e-05
24093 # R2 # 1.2639828098337863e-05
30064 # R2 # 7.583896859002718e-05
57728 # R2 # 1.2639828098337863e-05
59054 # R2 # 1.2639828098337863e-05
59034 # R2 # 1.2639828098337863e-05
8552 # R2 # 1.2639828098337863e-05
7505 # R4 # 0.00018910741301059002
39608 # R2 # 1.2639828098337863e-05
3934 # R2 # 2.5279656196675725e-05
85085 # R2 # 1.2639828098337863e-05
05829 # R2 # 1.2639828098337863e-05
3627 # R2 # 5.055931239335145e-05
32075 # R2 # 1.2639828098337863e-05
03207 # R2 # 2.5279656196675725e-05
4428 # R2 # 3.791948429501359e-05
99034 # R2 # 1.2639828098337863e-05
0052 # R2 # 2.5279656196675725e-05
85804 # R2 # 1.2639828098337863e-05
9453 # R2 # 3.791948429501359e-05
3795 # R2 # 1.2639828098337863e-05
48909 # R2 # 2.5279656196675725e-05
08082 # R2 # 1.2639828098337863e-05
53826 # R2 # 1.2639828098337863e-05
30420 # R2 # 1.2639828098337863e-05
77226 # R2 # 2.5279656196675725e-05
83033 # R2 # 1.2639828098337863e-05
2882 # R2 # 3.791948429501359e-05
49048 # R2 # 1.2639828098337863e-05
196312 # R1 # 0.00048262548262548264
43722 # R2 # 2.5279656196675725e-05
18069 # R2 # 6.319914049168932e-05
1483 # R2 # 2.5279656196675725e-05
040501 # R2 # 1.2639828098337863e-05
100408 # R2 # 1.2639828098337863e-05
79046 # R2 # 1.2639828098337863e-05
3032 # R2 # 2.5279656196675725e-05
190119 # R1 # 0.00048262548262548264
58034 # R2 # 1.2639828098337863e-05
90018 # R2 # 1.2639828098337863e-05
38430 # R2 # 2.5279656196675725e-05
891031 # R2 # 3.791948429501359e-05
26222 # R2 # 1.2639828098337863e-05
0005 # R4 # 0.00018910741301059002
0498 # R2 # 2.5279656196675725e-05
51610 # R2 # 2.5279656196675725e-05
001223 # R2 # 1.2639828098337863e-05
121220 # R2 # 5.055931239335145e-05
05113 # R2 # 1.2639828098337863e-05
13715 # R2 # 1.2639828098337863e-05
921004 # R2 # 1.2639828098337863e-05
30013 # R2 # 1.2639828098337863e-05
76719 # R2 # 1.2639828098337863e-05
9858 # R2 # 1.2639828098337863e-05
6337 # R2 # 0.0001011186247867029
85097 # R2 # 1.2639828098337863e-05
7973 # R2 # 2.5279656196675725e-05
99328 # R2 # 1.2639828098337863e-05
65078 # R2 # 1.2639828098337863e-05
5697 # R2 # 1.2639828098337863e-05
6292 # R2 # 2.5279656196675725e-05
30409 # R2 # 1.2639828098337863e-05
47828 # R2 # 1.2639828098337863e-05
92605 # R2 # 1.2639828098337863e-05
62224 # R2 # 1.2639828098337863e-05
25082 # R2 # 1.2639828098337863e-05
54829 # R2 # 1.2639828098337863e-05
3073 # R2 # 1.2639828098337863e-05
57026 # R2 # 1.2639828098337863e-05
8596 # R2 # 1.2639828098337863e-05
43822 # R2 # 1.2639828098337863e-05
25824 # R2 # 1.2639828098337863e-05
74809 # R2 # 1.2639828098337863e-05
40926 # R2 # 1.2639828098337863e-05
36804 # R2 # 2.5279656196675725e-05
37525 # R2 # 1.2639828098337863e-05
9895 # R2 # 3.791948429501359e-05
9563 # R2 # 1.2639828098337863e-05
83077 # R2 # 1.2639828098337863e-05
62502 # R2 # 1.2639828098337863e-05
08325 # R2 # 1.2639828098337863e-05
00224 # R2 # 1.2639828098337863e-05
5292 # R2 # 5.055931239335145e-05
89054 # R2 # 1.2639828098337863e-05
9705 # R4 # 9.455370650529501e-05
65803 # R2 # 1.2639828098337863e-05
99625 # R2 # 1.2639828098337863e-05
38806 # R2 # 1.2639828098337863e-05
44068 # R2 # 1.2639828098337863e-05
50039 # R2 # 1.2639828098337863e-05
62829 # R2 # 1.2639828098337863e-05
95053 # R2 # 1.2639828098337863e-05
52062 # R2 # 1.2639828098337863e-05
6496 # R2 # 5.055931239335145e-05
3977 # R2 # 3.791948429501359e-05
9084 # R2 # 2.5279656196675725e-05
34909 # R2 # 1.2639828098337863e-05
69906 # R2 # 2.5279656196675725e-05
82707 # R2 # 1.2639828098337863e-05
26927 # R2 # 1.2639828098337863e-05
76097 # R2 # 1.2639828098337863e-05
56077 # R2 # 1.2639828098337863e-05
0465 # R2 # 1.2639828098337863e-05
68606 # R2 # 1.2639828098337863e-05
8395 # R2 # 5.055931239335145e-05
98315 # R2 # 1.2639828098337863e-05
23068 # R2 # 1.2639828098337863e-05
26114 # R2 # 1.2639828098337863e-05
36904 # R2 # 2.5279656196675725e-05
68504 # R2 # 1.2639828098337863e-05
9942 # R2 # 1.2639828098337863e-05
39079 # R2 # 2.5279656196675725e-05
05209 # R2 # 2.5279656196675725e-05
03603 # R2 # 1.2639828098337863e-05
85095 # R2 # 1.2639828098337863e-05
49806 # R2 # 1.2639828098337863e-05
7096 # R2 # 3.791948429501359e-05
98057 # R2 # 1.2639828098337863e-05
7785 # R2 # 6.319914049168932e-05
80079 # R2 # 1.2639828098337863e-05
38907 # R2 # 1.2639828098337863e-05
4643 # R2 # 3.791948429501359e-05
194184 # R1 # 0.00048262548262548264
73702 # R2 # 1.2639828098337863e-05
6358 # R2 # 6.319914049168932e-05
6573 # R2 # 2.5279656196675725e-05
60228 # R2 # 1.2639828098337863e-05
86427 # R2 # 1.2639828098337863e-05
75079 # R2 # 1.2639828098337863e-05
9842 # R2 # 6.319914049168932e-05
97307 # R2 # 1.2639828098337863e-05
80302 # R2 # 1.2639828098337863e-05
8038 # R2 # 3.791948429501359e-05
25930 # R2 # 1.2639828098337863e-05
26502 # R2 # 1.2639828098337863e-05
69224 # R2 # 1.2639828098337863e-05
90802 # R2 # 3.791948429501359e-05
8056 # R2 # 3.791948429501359e-05
5958 # R2 # 2.5279656196675725e-05
32076 # R2 # 1.2639828098337863e-05
37308 # R2 # 1.2639828098337863e-05
2066 # R2 # 2.5279656196675725e-05
08622 # R2 # 1.2639828098337863e-05
29803 # R2 # 1.2639828098337863e-05
8695 # R2 # 1.2639828098337863e-05
6596 # R2 # 1.2639828098337863e-05
4292 # R2 # 2.5279656196675725e-05
04303 # R2 # 1.2639828098337863e-05
35320 # R2 # 1.2639828098337863e-05
8169 # R2 # 2.5279656196675725e-05
90049 # R2 # 1.2639828098337863e-05
90724 # R2 # 1.2639828098337863e-05
93420 # R2 # 1.2639828098337863e-05
80064 # R2 # 1.2639828098337863e-05
88824 # R2 # 2.5279656196675725e-05
70502 # R2 # 2.5279656196675725e-05
5936 # R2 # 1.2639828098337863e-05
05605 # R2 # 1.2639828098337863e-05
24106 # R2 # 1.2639828098337863e-05
88026 # R2 # 1.2639828098337863e-05
28059 # R2 # 1.2639828098337863e-05
060802 # R2 # 1.2639828098337863e-05
75510 # R2 # 1.2639828098337863e-05
74023 # R2 # 1.2639828098337863e-05
88909 # R2 # 2.5279656196675725e-05
51056 # R2 # 1.2639828098337863e-05
010619 # R2 # 2.5279656196675725e-05
14106 # R2 # 1.2639828098337863e-05
88062 # R2 # 1.2639828098337863e-05
10618 # R2 # 1.2639828098337863e-05
9039 # R2 # 2.5279656196675725e-05
6329 # R2 # 3.791948429501359e-05
57730 # R2 # 1.2639828098337863e-05
8377 # R2 # 5.055931239335145e-05
62086 # R2 # 1.2639828098337863e-05
7572 # R2 # 3.791948429501359e-05
60052 # R2 # 1.2639828098337863e-05
69503 # R2 # 1.2639828098337863e-05
26057 # R2 # 1.2639828098337863e-05
79504 # R2 # 1.2639828098337863e-05
4303 # R4 # 0.00028366111951588503
54724 # R2 # 1.2639828098337863e-05
7862 # R2 # 2.5279656196675725e-05
96065 # R2 # 1.2639828098337863e-05
56093 # R2 # 1.2639828098337863e-05
87086 # R2 # 2.5279656196675725e-05
78520 # R2 # 1.2639828098337863e-05
75826 # R2 # 1.2639828098337863e-05
75072 # R2 # 1.2639828098337863e-05
58073 # R2 # 1.2639828098337863e-05
96303 # R2 # 1.2639828098337863e-05
7038 # R2 # 2.5279656196675725e-05
65624 # R2 # 1.2639828098337863e-05
33430 # R2 # 1.2639828098337863e-05
88322 # R2 # 1.2639828098337863e-05
49625 # R2 # 2.5279656196675725e-05
3485 # R2 # 1.2639828098337863e-05
03022 # R2 # 1.2639828098337863e-05
58922 # R2 # 1.2639828098337863e-05
83034 # R2 # 1.2639828098337863e-05
9524 # R2 # 1.2639828098337863e-05
26202 # R2 # 1.2639828098337863e-05
7335 # R2 # 2.5279656196675725e-05
23505 # R2 # 2.5279656196675725e-05
73827 # R2 # 1.2639828098337863e-05
19113 # R2 # 2.5279656196675725e-05
192817 # R1 # 0.00048262548262548264
41075 # R2 # 1.2639828098337863e-05
030919 # R2 # 5.055931239335145e-05
19850706 # R1 # 0.00048262548262548264
951212 # R2 # 3.791948429501359e-05
6998 # R2 # 2.5279656196675725e-05
68096 # R2 # 2.5279656196675725e-05
9636 # R2 # 3.791948429501359e-05
79903 # R2 # 1.2639828098337863e-05
74303 # R2 # 1.2639828098337863e-05
08093 # R2 # 1.2639828098337863e-05
84054 # R2 # 1.2639828098337863e-05
43037 # R2 # 1.2639828098337863e-05
26507 # R2 # 1.2639828098337863e-05
62088 # R2 # 1.2639828098337863e-05
76035 # R2 # 2.5279656196675725e-05
52706 # R2 # 1.2639828098337863e-05
75704 # R2 # 2.5279656196675725e-05
23922 # R2 # 1.2639828098337863e-05
08927 # R2 # 1.2639828098337863e-05
98724 # R2 # 1.2639828098337863e-05
8083 # R2 # 2.5279656196675725e-05
44305 # R2 # 1.2639828098337863e-05
50224 # R2 # 1.2639828098337863e-05
9504 # R4 # 9.455370650529501e-05
25047 # R2 # 1.2639828098337863e-05
65069 # R2 # 1.2639828098337863e-05
74727 # R2 # 2.5279656196675725e-05
35805 # R2 # 1.2639828098337863e-05
78907 # R2 # 1.2639828098337863e-05
90303 # R2 # 1.2639828098337863e-05
6803 # R4 # 9.455370650529501e-05
20922 # R2 # 1.2639828098337863e-05
9397 # R2 # 1.2639828098337863e-05
68023 # R2 # 1.2639828098337863e-05
97908 # R2 # 2.5279656196675725e-05
29908 # R2 # 1.2639828098337863e-05
5444 # R2 # 2.5279656196675725e-05
90046 # R2 # 2.5279656196675725e-05
9735 # R2 # 1.2639828098337863e-05
3692 # R2 # 1.2639828098337863e-05
35066 # R2 # 1.2639828098337863e-05
77033 # R2 # 1.2639828098337863e-05
8565 # R2 # 2.5279656196675725e-05
3952 # R2 # 1.2639828098337863e-05
8269 # R2 # 3.791948429501359e-05
9475 # R2 # 3.791948429501359e-05
4349 # R2 # 3.791948429501359e-05
9608 # R4 # 0.00018910741301059002
42705 # R2 # 1.2639828098337863e-05
0562 # R2 # 2.5279656196675725e-05
88620 # R2 # 1.2639828098337863e-05
9759 # R2 # 1.2639828098337863e-05
58029 # R2 # 1.2639828098337863e-05
0473 # R2 # 1.2639828098337863e-05
4607 # R4 # 0.00018910741301059002
3471 # R2 # 2.5279656196675725e-05
199984 # R1 # 0.0009652509652509653
9000000 # R6 # 0.004016064257028112
66731 # R2 # 1.2639828098337863e-05
561022 # R2 # 1.2639828098337863e-05
58707 # R2 # 2.5279656196675725e-05
51224 # R2 # 1.2639828098337863e-05
82024 # R2 # 1.2639828098337863e-05
040309 # R2 # 1.2639828098337863e-05
2004601 # R1 # 0.00048262548262548264
61420 # R2 # 1.2639828098337863e-05
190289 # R1 # 0.00048262548262548264
33034 # R2 # 1.2639828098337863e-05
0736 # R2 # 1.2639828098337863e-05
0968 # R2 # 2.5279656196675725e-05
35074 # R2 # 1.2639828098337863e-05
77038 # R2 # 1.2639828098337863e-05
72926 # R2 # 1.2639828098337863e-05
29306 # R2 # 1.2639828098337863e-05
45069 # R2 # 1.2639828098337863e-05
44720 # R2 # 1.2639828098337863e-05
8438 # R2 # 2.5279656196675725e-05
34089 # R2 # 1.2639828098337863e-05
7387 # R2 # 1.2639828098337863e-05
78087 # R2 # 1.2639828098337863e-05
35702 # R2 # 1.2639828098337863e-05
26730 # R2 # 1.2639828098337863e-05
64609 # R2 # 1.2639828098337863e-05
36052 # R2 # 1.2639828098337863e-05
29622 # R2 # 1.2639828098337863e-05
47507 # R2 # 1.2639828098337863e-05
53805 # R2 # 1.2639828098337863e-05
93077 # R2 # 1.2639828098337863e-05
80069 # R2 # 2.5279656196675725e-05
9863 # R2 # 1.2639828098337863e-05
50026 # R2 # 2.5279656196675725e-05
66305 # R2 # 1.2639828098337863e-05
53928 # R2 # 1.2639828098337863e-05
62327 # R2 # 1.2639828098337863e-05
4864 # R2 # 6.319914049168932e-05
4636 # R2 # 6.319914049168932e-05
4485 # R2 # 3.791948429501359e-05
8935 # R2 # 1.2639828098337863e-05
8708 # R4 # 9.455370650529501e-05
27045 # R2 # 1.2639828098337863e-05
4425 # R2 # 5.055931239335145e-05
96037 # R2 # 1.2639828098337863e-05
7672 # R2 # 2.5279656196675725e-05
44825 # R2 # 1.2639828098337863e-05
8887 # R2 # 6.319914049168932e-05
06424 # R2 # 1.2639828098337863e-05
48705 # R2 # 1.2639828098337863e-05
70426 # R2 # 2.5279656196675725e-05
22505 # R2 # 1.2639828098337863e-05
0931 # R2 # 1.2639828098337863e-05
69602 # R2 # 1.2639828098337863e-05
83099 # R2 # 1.2639828098337863e-05
7988 # R2 # 1.2639828098337863e-05
20026 # R2 # 1.2639828098337863e-05
0452 # R2 # 2.5279656196675725e-05
22084 # R2 # 1.2639828098337863e-05
90624 # R2 # 1.2639828098337863e-05
23719 # R2 # 1.2639828098337863e-05
29037 # R2 # 2.5279656196675725e-05
500312 # R2 # 1.2639828098337863e-05
15041 # R2 # 1.2639828098337863e-05
0833 # R2 # 3.791948429501359e-05
201657 # R1 # 0.00048262548262548264
13059 # R2 # 2.5279656196675725e-05
52319 # R2 # 2.5279656196675725e-05
210103 # R2 # 1.2639828098337863e-05
52413 # R2 # 1.2639828098337863e-05
8197 # R2 # 1.2639828098337863e-05
79405 # R2 # 1.2639828098337863e-05
66086 # R2 # 1.2639828098337863e-05
9589 # R2 # 2.5279656196675725e-05
6232 # R2 # 2.5279656196675725e-05
06056 # R2 # 1.2639828098337863e-05
63022 # R2 # 1.2639828098337863e-05
29704 # R2 # 1.2639828098337863e-05
59920 # R2 # 1.2639828098337863e-05
47920 # R2 # 1.2639828098337863e-05
83066 # R2 # 1.2639828098337863e-05
87034 # R2 # 1.2639828098337863e-05
0556 # R2 # 3.791948429501359e-05
4742 # R2 # 1.2639828098337863e-05
4809 # R4 # 0.00018910741301059002
64086 # R2 # 2.5279656196675725e-05
6542 # R2 # 1.2639828098337863e-05
5693 # R2 # 3.791948429501359e-05
39203 # R2 # 1.2639828098337863e-05
70085 # R2 # 1.2639828098337863e-05
84226 # R2 # 1.2639828098337863e-05
85065 # R2 # 1.2639828098337863e-05
79428 # R2 # 1.2639828098337863e-05
0438 # R2 # 5.055931239335145e-05
85325 # R2 # 1.2639828098337863e-05
58704 # R2 # 1.2639828098337863e-05
26605 # R2 # 1.2639828098337863e-05
65224 # R2 # 1.2639828098337863e-05
28908 # R2 # 2.5279656196675725e-05
8407 # R4 # 9.455370650529501e-05
6549 # R2 # 3.791948429501359e-05
6002 # R4 # 0.00037821482602118004
69058 # R2 # 1.2639828098337863e-05
93422 # R2 # 1.2639828098337863e-05
52067 # R2 # 1.2639828098337863e-05
2967 # R2 # 2.5279656196675725e-05
88078 # R2 # 1.2639828098337863e-05
05606 # R2 # 2.5279656196675725e-05
3429 # R2 # 1.2639828098337863e-05
90202 # R2 # 1.2639828098337863e-05
94039 # R2 # 1.2639828098337863e-05
73525 # R2 # 1.2639828098337863e-05
05322 # R2 # 1.2639828098337863e-05
29529 # R2 # 1.2639828098337863e-05
44528 # R2 # 1.2639828098337863e-05
48228 # R2 # 1.2639828098337863e-05
95305 # R2 # 2.5279656196675725e-05
74926 # R2 # 1.2639828098337863e-05
37924 # R2 # 1.2639828098337863e-05
54528 # R2 # 1.2639828098337863e-05
3345 # R2 # 6.319914049168932e-05
24528 # R2 # 1.2639828098337863e-05
02922 # R2 # 1.2639828098337863e-05
24509 # R2 # 1.2639828098337863e-05
38724 # R2 # 1.2639828098337863e-05
66026 # R2 # 1.2639828098337863e-05
4775 # R2 # 1.2639828098337863e-05
44407 # R2 # 1.2639828098337863e-05
08224 # R2 # 1.2639828098337863e-05
130604 # R2 # 1.2639828098337863e-05
12523 # R2 # 1.2639828098337863e-05
191526 # R1 # 0.00048262548262548264
290619 # R2 # 1.2639828098337863e-05
540910 # R2 # 1.2639828098337863e-05
540920 # R2 # 1.2639828098337863e-05
56115 # R2 # 1.2639828098337863e-05
4182 # R2 # 2.5279656196675725e-05
66901 # R2 # 1.2639828098337863e-05
14217 # R2 # 1.2639828098337863e-05
74123 # R2 # 6.319914049168932e-05
